datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2023-05-18 16:00:00,15.12857142857143,13.6,96.14285714285714,529.7142857142857,20.431836734693885
2023-05-18 17:00:00,15.228571428571428,13.157142857142857,99.0,448.0,4.480000000000004
2023-05-18 18:00:00,15.085714285714285,13.028571428571428,99.85714285714286,319.2857142857143,0.45612244897956183
2023-05-18 19:00:00,14.585714285714287,12.057142857142859,100.0,217.71428571428572,0.0
2023-05-18 20:00:00,13.700000000000001,8.3,100.0,120.0,0.0
2023-05-18 21:00:00,12.37142857142857,9.1,100.0,43.42857142857143,0.0
2023-05-18 22:00:00,11.285714285714286,11.114285714285714,100.0,3.4285714285714284,0.0
2023-05-18 23:00:00,10.571428571428571,10.671428571428573,100.0,0.0,0.0
2023-05-19 00:00:00,10.014285714285714,10.299999999999999,100.0,0.0,0.0
2023-05-19 01:00:00,9.657142857142857,10.242857142857144,100.0,0.0,0.0
2023-05-19 02:00:00,9.171428571428573,10.157142857142857,100.0,0.0,0.0
2023-05-19 03:00:00,8.571428571428571,9.571428571428571,99.85714285714286,0.0,0.0
2023-05-19 04:00:00,7.742857142857143,9.257142857142856,100.0,0.0,0.0
2023-05-19 05:00:00,7.3,9.157142857142857,99.85714285714286,0.0,0.0
2023-05-19 06:00:00,7.285714285714286,9.314285714285715,98.0,10.142857142857142,0.202857142857143
2023-05-19 07:00:00,7.957142857142857,9.457142857142857,99.42857142857143,62.0,0.35428571428571165
2023-05-19 08:00:00,9.014285714285714,8.628571428571428,99.14285714285714,145.0,1.2428571428571416
2023-05-19 09:00:00,10.214285714285714,8.357142857142858,100.0,237.42857142857142,0.0
2023-05-19 10:00:00,11.585714285714285,8.628571428571428,100.0,335.85714285714283,0.0
2023-05-19 11:00:00,12.799999999999999,8.957142857142857,100.0,437.85714285714283,0.0
2023-05-19 12:00:00,13.957142857142857,8.785714285714286,100.0,520.2857142857143,0.0
2023-05-19 13:00:00,14.914285714285715,8.814285714285715,99.71428571428571,582.0,1.6628571428571628
2023-05-19 14:00:00,15.37142857142857,8.957142857142857,100.0,552.7142857142857,0.0
2023-05-19 15:00:00,16.17142857142857,10.857142857142858,100.0,508.85714285714283,0.0
2023-05-19 16:00:00,16.32857142857143,11.028571428571428,100.0,472.85714285714283,0.0
2023-05-19 17:00:00,16.342857142857145,10.757142857142856,100.0,391.85714285714283,0.0
2023-05-19 18:00:00,16.15714285714286,10.171428571428573,100.0,295.57142857142856,0.0
2023-05-19 19:00:00,15.757142857142856,8.714285714285714,100.0,195.71428571428572,0.0
2023-05-19 20:00:00,14.828571428571427,8.014285714285714,100.0,105.0,0.0
2023-05-19 21:00:00,13.328571428571427,9.342857142857143,100.0,41.57142857142857,0.0
2023-05-19 22:00:00,12.357142857142858,9.728571428571428,100.0,3.5714285714285716,0.0
2023-05-19 23:00:00,11.585714285714285,9.542857142857143,99.85714285714286,0.0,0.0
2023-05-20 00:00:00,10.885714285714286,9.742857142857144,98.0,0.0,0.0
2023-05-20 01:00:00,10.785714285714286,9.257142857142856,98.28571428571429,0.0,0.0
2023-05-20 02:00:00,10.414285714285715,9.285714285714286,89.0,0.0,0.0
2023-05-20 03:00:00,10.671428571428573,9.742857142857144,91.42857142857143,0.0,0.0
2023-05-20 04:00:00,10.37142857142857,10.028571428571428,96.85714285714286,0.0,0.0
2023-05-20 05:00:00,10.185714285714285,9.87142857142857,95.0,0.0,0.0
2023-05-20 06:00:00,10.200000000000001,10.62857142857143,83.42857142857143,10.0,1.657142857142857
2023-05-20 07:00:00,10.885714285714286,10.842857142857143,54.0,71.28571428571429,32.79142857142857
